,Unnamed: 0,age,sex,death_rate,prob_symptomatic,prob_hospitalisation
11089,11089,37.9,1,0.01086116504113005,0.44083802293330476,0.05278088955592459
7524,7524,9.3,0,0.000887691609571467,0.33079075361625687,0.002380706644272283
14947,14947,18.0,1,0.0016343442188530997,0.31560924566192,0.007842744037597852
3775,3775,7.4,1,0.0003575755572008347,0.34201713058434946,0.0017129316234278727
8381,8381,44.8,1,0.018284189330157276,0.5121778275953714,0.08977015343177219
7612,7612,18.1,0,0.0029515179397709666,0.31574590529481594,0.007935473117026304
5670,5670,7.0,0,0.0005930422319994645,0.34477902758408,0.0015899186474852157
16423,16423,0.0,0,4.211530677907602e-05,0.41731169,0.00011283414456224223
18367,18367,7.0,1,0.00033190806890166807,0.34477902758408,0.0015899186474852157
17741,17741,4.0,1,0.0001740668699060823,0.37010891403584006,0.0008336433721767212
7809,7809,23.4,0,0.00526705542848915,0.3316300958219302,0.014200848845871585
2183,2183,41.8,1,0.014671912902788907,0.4804143300839858,0.0716751935116432
11598,11598,65.7,0,0.11371174152363911,0.714442646467113,0.35306329011212745
3868,3868,19.5,1,0.0019422170037219284,0.318323199916205,0.009324034338835701
6098,6098,6.7,1,0.0003134317095073119,0.3469434011817103,0.0015013748862592869
3096,3096,45.3,0,0.033362546662016435,0.5175359062773561,0.09312703554865984
14046,14046,21.0,0,0.00409031521981665,0.32241232562816,0.011012432762170822
14231,14231,55.0,1,0.03619446869442683,0.62032512557,0.18223923853921245
11717,11717,42.2,1,0.015117108478637575,0.48459951989357886,0.07389553987408622
1138,1138,32.8,0,0.012667311663661645,0.39402982548634113,0.03446274377695565
5912,5912,35.8,0,0.016268095603174347,0.4207467791021907,0.04445512717854354
4203,4203,32.7,1,0.007067008763271768,0.3931853819277415,0.03416456255796574
2621,2621,2.4,1,0.00011091520620310821,0.3870835326007654,0.0005311511243655023
15642,15642,12.0,1,0.0007516889919679972,0.31998901803968,0.003602819269094752
1999,1999,19.7,1,0.0019864008353219567,0.3187905817656019,0.009536720839046742
18368,18368,51.0,1,0.028011975316306437,0.5787224849765599,0.13941502081518664
14630,14630,22.0,0,0.004552627246730009,0.32586575469488,0.012263996905850571
1419,1419,27.7,0,0.008025769772030943,0.3555138505717555,0.021711504757258145
5221,5221,8.7,1,0.00044963433121239694,0.3340029679659847,0.0021541992328667375
5450,5450,27.7,1,0.0045067981415952765,0.3555138505717555,0.021711504757258145
15548,15548,10.0,1,0.0005560796340101495,0.32742295166,0.0026645634804100737
739,739,22.7,1,0.0027475121834300755,0.3286154192975695,0.013204474160581929
17107,17107,2.0,0,0.0001731938495817274,0.39171851081648,0.0004640894660794942
1652,1652,42.6,0,0.027490146611557197,0.48880265621661056,0.07617285238297991
13143,13143,36.0,0,0.016534520056961488,0.4226153899193601,0.04519798933963858
10197,10197,17.1,1,0.0014683898455089238,0.3146718200052491,0.007044789552549481
18467,18467,56.0,1,0.038503202111610575,0.6303576917369599,0.19450352721667813
10515,10515,33.1,0,0.01299559843142148,0.3965821967698381,0.035370105244619365
4895,4895,23.1,0,0.005107067203160868,0.33030612479108995,0.01376682058649346
14243,14243,39.0,1,0.011843429082088306,0.45173868617864,0.05763214465228788
9494,9494,20.9,1,0.0022680303437218412,0.3220984216740532,0.010892993396611088
13335,13335,29.0,0,0.009052573191694028,0.36438310330783996,0.024519903245491168
11650,11650,23.7,0,0.005430940758293738,0.33300135756202265,0.014645624297438094
2456,2456,24.7,1,0.0033697339749256846,0.3379061531523079,0.016208572193104738
13037,13037,17.0,0,0.002589867971909223,0.31460056585328,0.006960091349437974
16258,16258,31.0,0,0.010834136055014966,0.37933892107496003,0.029409360376090318
3257,3257,16.2,1,0.0013154744481109623,0.3142721916681037,0.0063098482966164665
11543,11543,23.1,0,0.005107067203160868,0.33030612479108995,0.01376682058649346
13110,13110,48.0,1,0.022892459141220355,0.5465900430675201,0.11311968367209062
11422,11422,42.9,1,0.01592243328207579,0.49196593950009876,0.07791893220212992
9951,9951,16.1,0,0.0023196660898467595,0.3142616820237384,0.006231905012359003
12533,12533,43.7,0,0.029774683317032924,0.5004423315246067,0.08273892228004807
2062,2062,20.3,0,0.0037889616535276252,0.3203376536028261,0.010197367857734953
957,957,31.4,0,0.011221878871383607,0.38250773428686463,0.0304763340227072
13505,13505,27.0,1,0.004217638893640343,0.35103666823448,0.02031047352704074
6161,6161,1.3,0,0.00013168871306843018,0.4002139888584873,0.00035285481888682146
5471,5471,0.5,0,8.540866687580568e-05,0.410530316646695,0.0002288364468730615
6075,6075,31.7,1,0.006479077817588569,0.38492112763384023,0.03129711235825719
9837,9837,35.0,0,0.015236566494984198,0.41337523811,0.0415835371553767
18226,18226,11.0,1,0.0006487601468183383,0.32330696203736004,0.0031090508542673894
13202,13202,9.0,1,0.0004728647516425218,0.33235897023824,0.00226556758942177
6733,6733,21.7,1,0.0024723106438831128,0.3247703216895883,0.011877417176097662
17270,17270,6.0,1,0.0002727951417903737,0.35230703301296,0.0013066489566590062
13918,13918,26.0,0,0.006824889647302769,0.34502192753456007,0.018435889810796562
18448,18448,16.0,1,0.0012831824458594003,0.31425803168576,0.006154685643103704
14275,14275,66.0,1,0.06811124598088786,0.7165398698897598,0.3592783317774545
7354,7354,48.8,0,0.04239152508410377,0.5551966954248242,0.11968834725926424
10573,10573,27.0,0,0.007512564328527001,0.35103666823448,0.02031047352704074
7937,7937,0.5,1,4.778981294845654e-05,0.410530316646695,0.0002288364468730615
7328,7328,30.9,0,0.010738894237496688,0.3785556222889612,0.02914743281241445
14419,14419,33.0,1,0.007251539015989771,0.39572825489072005,0.03506550272454599
1387,1387,34.6,1,0.008302656131220835,0.409753671112828,0.04020610762293279
16068,16068,7.0,1,0.00033190806890166807,0.34477902758408,0.0015899186474852157
4826,4826,21.7,1,0.0024723106438831128,0.3247703216895883,0.011877417176097662
2707,2707,49.5,1,0.025349826298879663,0.5627106157023047,0.12569429657991793
13944,13944,17.0,0,0.002589867971909223,0.31460056585328,0.006960091349437974
13935,13935,26.0,0,0.006824889647302769,0.34502192753456007,0.018435889810796562
16588,16588,18.0,0,0.002917149665087114,0.31560924566192,0.007842744037597852
11877,11877,44.0,0,0.03042306677331973,0.5036346495430399,0.08460930843306197
9009,9009,26.6,1,0.004059170841752337,0.34857598340782975,0.019543134100927798
2433,2433,43.3,1,0.016397944132384937,0.49619709678872964,0.0802987947066623
415,415,17.7,1,0.0015775261429186876,0.31523800443518346,0.007569506543742956
15313,15313,45.0,0,0.03266517703068205,0.5143195626799999,0.09110057931716166
4418,4418,34.8,0,0.01498706011346172,0.4115589577642994,0.04089004962984037
786,786,1.1,0,0.00012019230930175053,0.4027319541029964,0.0003220461826792846
1952,1952,14.7,1,0.0010874274330244392,0.31484477658869586,0.005214376395698692
10441,10441,55.1,0,0.06324735638628662,0.6213363598531954,0.18343595954360695
18318,18318,63.0,1,0.05792318861422894,0.69400086928232,0.3009607802523144
5489,5489,4.5,0,0.0003511552933657195,0.36530834021865505,0.0009411562228040527
6072,6072,52.4,1,0.030691015105857117,0.5935033700086053,0.15332706058662524
14012,14012,12.0,1,0.0007516889919679972,0.31998901803968,0.003602819269094752
7863,7863,15.8,1,0.0012514859907373718,0.3142713968622867,0.006002397812615685
1389,1389,22.7,1,0.0027475121834300755,0.3286154192975695,0.013204474160581929
12826,12826,20.2,0,0.003747350365980174,0.3200648400442765,0.010084869417922807
3725,3725,0.6,0,9.137096568335289e-05,0.40920499602725696,0.000244813065071933
11325,11325,22.1,1,0.0025796753357899345,0.32624205292084313,0.012395025291491894
3073,3073,6.0,1,0.0002727951417903737,0.35230703301296,0.0013066489566590062
9092,9092,44.5,1,0.017893620491883113,0.508969405605455,0.08780492623925039
2849,2849,47.6,0,0.03910505633852606,0.5422823323961945,0.10994998174204926
12536,12536,4.4,1,0.00019190867669935383,0.36624954830328704,0.0009191138149664852
9089,9089,26.0,0,0.006824889647302769,0.34502192753456007,0.018435889810796562
16462,16462,2.0,1,9.691320071365571e-05,0.39171851081648,0.0004640894660794942
16012,16012,28.0,0,0.008254056675849232,0.35749772126911994,0.02233528226899419
3716,3716,45.6,1,0.019359327517846674,0.520756211439273,0.09519096438434925
140,140,1.0,1,6.405047504719707e-05,0.40400616094256003,0.0003067056591384208
13558,13558,12.0,0,0.0013426414943882193,0.31998901803968,0.003602819269094752
2322,2322,18.1,0,0.0029515179397709666,0.31574590529481594,0.007935473117026304
17787,17787,7.0,0,0.0005930422319994645,0.34477902758408,0.0015899186474852157
264,264,61.6,0,0.09179130064686769,0.6823836880039578,0.2765288441575845
1417,1417,28.5,1,0.004856426960446681,0.360888745121135,0.023406998381534285
9699,9699,10.1,1,0.0005649091587659325,0.3269748141196896,0.0027069042695549994
413,413,17.6,1,0.0015589239685463358,0.3151272431946906,0.007480058055381683
4098,4098,1.6,0,0.00014917917116272526,0.39651283232830975,0.0003997282599461207
713,713,43.9,1,0.01713263147686542,0.5025697882686495,0.08398197031514215
11924,11924,23.2,0,0.005159968084748168,0.3307421573059021,0.013910315479197771
16273,16273,3.0,1,0.0001331633502461096,0.38042675629112,0.0006377123400714653
9259,9259,12.1,0,0.0013620774246985471,0.3197002697910551,0.003655059109938136
7179,7179,30.7,1,0.005931225268046156,0.3769998640206511,0.02862927725721004
4345,4345,1.1,0,0.00012019230930175053,0.4027319541029964,0.0003220461826792846
9409,9409,1.0,0,0.0001144677937688727,0.40400616094256003,0.0003067056591384208
14219,14219,27.0,1,0.004217638893640343,0.35103666823448,0.02031047352704074
17785,17785,23.0,1,0.002834572426665772,0.32987541274952004,0.013624496630772732
4644,4644,5.7,0,0.0004581521189818577,0.35474148704432107,0.0012280845705699129
953,953,25.1,1,0.003506519661177774,0.3400084271735916,0.016869658348590107
17872,17872,45.0,0,0.03266517703068205,0.5143195626799999,0.09110057931716166
16167,16167,7.0,0,0.0005930422319994645,0.34477902758408,0.0015899186474852157
10772,10772,34.4,1,0.008164910349262743,0.4079595540222311,0.039531603581396874
13860,13860,28.0,0,0.008254056675849232,0.35749772126911994,0.02233528226899419
18276,18276,0.0,1,2.3564863634245685e-05,0.41731169,0.00011283414456224223
242,242,1.8,0,0.0001610731223245834,0.39409566572705795,0.00043160450810009947
11908,11908,47.0,0,0.037537889436383094,0.53581924277288,0.1053346757607706
1242,1242,44.2,0,0.030861477799242233,0.5057665279799052,0.08587571087597239
13584,13584,6.0,0,0.0004874443011873458,0.35230703301296,0.0013066489566590062
14103,14103,28.0,1,0.004635466463637042,0.35749772126911994,0.02233528226899419
4592,4592,28.9,0,0.00897006145683431,0.3636760968237076,0.024293966470590084
16070,16070,6.0,0,0.0004874443011873458,0.35230703301296,0.0013066489566590062
16174,16174,1.0,0,0.0001144677937688727,0.40400616094256003,0.0003067056591384208
11796,11796,20.0,1,0.002054122598587493,0.31953710888,0.009862760801779634
1745,1745,23.4,0,0.00526705542848915,0.3316300958219302,0.014200848845871585
14598,14598,29.0,1,0.005085738656789406,0.36438310330783996,0.024519903245491168
4611,4611,42.7,0,0.027691902709414334,0.4898560795651134,0.0767512197907984
11277,11277,23.1,0,0.005107067203160868,0.33030612479108995,0.01376682058649346
14934,14934,31.0,1,0.006091503891671124,0.37933892107496003,0.029409360376090318
5446,5446,16.6,1,0.0013818793948652862,0.3143823836428218,0.006628965956264917
7849,7849,30.6,1,0.0058785598259004975,0.376227448505001,0.028373026780169824
1972,1972,49.7,1,0.025692709027106617,0.5648534316828376,0.1274557616033114
17769,17769,2.0,0,0.0001731938495817274,0.39171851081648,0.0004640894660794942
799,799,32.7,0,0.012559370915804632,0.3931853819277415,0.03416456255796574
867,867,19.7,1,0.0019864008353219567,0.3187905817656019,0.009536720839046742
13881,13881,37.0,1,0.010107549345768936,0.43210400408768,0.049067769987355084
9888,9888,20.0,0,0.0036651837892234863,0.31953710888,0.009862760801779634
349,349,6.3,1,0.0002897955300701655,0.3499542955866334,0.0013881103235895444
17225,17225,26.0,0,0.006824889647302769,0.34502192753456007,0.018435889810796562
3723,3723,2.4,0,0.00019821464991867665,0.3870835326007654,0.0005311511243655023
18085,18085,9.0,0,0.0008448035772131052,0.33235897023824,0.00226556758942177
11692,11692,14.2,0,0.001818568431449736,0.31539032799124933,0.004882720294088969
7193,7193,3.7,0,0.00028816959131970984,0.37310331393223867,0.000772285075239016
11180,11180,1.7,0,0.00015509965644150926,0.3952992365746843,0.0004155952746447255
8460,8460,47.7,0,0.039371123008583336,0.5433594131864996,0.11073536702131868
2153,2153,36.5,0,0.017215897611058073,0.42733001316681496,0.047100069027277924
3045,3045,26.3,0,0.007025726915929124,0.3467781789412173,0.018983042867812543
8640,8640,1.4,1,7.692725698247561e-05,0.39897018648688065,0.0003683725488007016
17419,17419,31.0,1,0.006091503891671124,0.37933892107496003,0.029409360376090318
5439,5439,56.0,0,0.0667561037323664,0.6303576917369599,0.19450352721667813
12211,12211,35.1,0,0.015362561603870046,0.41428744595985945,0.04193389436005231
17649,17649,2.0,1,9.691320071365571e-05,0.39171851081648,0.0004640894660794942
15676,15676,7.0,1,0.00033190806890166807,0.34477902758408,0.0015899186474852157
2271,2271,12.6,1,0.0008187079663133512,0.3183721684755066,0.003924395606895491
336,336,50.8,0,0.04833777709809364,0.5765965170227186,0.13751647264693168
5905,5905,1.7,0,0.00015509965644150926,0.3952992365746843,0.0004155952746447255
8626,8626,29.7,0,0.009647243790415821,0.3694435744188138,0.026149598640505048
6793,6793,29.6,1,0.0053722836309536785,0.36870886538748415,0.025911554110046888
11764,11764,0.7,0,9.722050083132453e-05,0.40788994213045515,0.0002604877443135653
10081,10081,65.8,0,0.11428428534118565,0.7151457946780466,0.3551252132082257
1363,1363,17.1,1,0.0014683898455089238,0.3146718200052491,0.007044789552549481
224,224,28.9,1,0.005039196466392386,0.3636760968237076,0.024293966470590084
13904,13904,6.0,0,0.0004874443011873458,0.35230703301296,0.0013066489566590062
14217,14217,1.0,1,6.405047504719707e-05,0.40400616094256003,0.0003067056591384208
5374,5374,46.2,1,0.02019853022873768,0.5272063322570795,0.09943348015756154
3840,3840,24.2,1,0.003204717946124223,0.33539027214960127,0.015411376141428495
15087,15087,30.0,0,0.009911446698405157,0.37167083102,0.026874406149730228
2281,2281,17.6,1,0.0015589239685463358,0.3151272431946906,0.007480058055381683
16480,16480,33.0,0,0.012885421545228416,0.39572825489072005,0.03506550272454599
16123,16123,28.0,0,0.008254056675849232,0.35749772126911994,0.02233528226899419
6462,6462,1.6,1,8.34745310542644e-05,0.39651283232830975,0.0003997282599461207
13926,13926,18.0,1,0.0016343442188530997,0.31560924566192,0.007842744037597852
3396,3396,24.7,0,0.006006319565667026,0.3379061531523079,0.016208572193104738
9440,9440,33.8,0,0.013788144411571565,0.40264597878213637,0.037563657986466506
15649,15649,57.0,1,0.04092312996905938,0.6401990536500799,0.20744569074457256
16591,16591,1.0,0,0.0001144677937688727,0.40400616094256003,0.0003067056591384208
10216,10216,0.3,0,7.282678650223305e-05,0.41321184598680216,0.00019512270511687257
6811,6811,5.7,0,0.0004581521189818577,0.35474148704432107,0.0012280845705699129
7822,7822,26.8,1,0.004137800782600051,0.3497973116411379,0.019923837273636395
10572,10572,5.0,0,0.00039382502625433133,0.36074300072,0.0010555727531998558
10855,10855,22.0,0,0.004552627246730009,0.32586575469488,0.012263996905850571
3503,3503,5.0,1,0.00022039245516052028,0.36074300072,0.0010555727531998558
2011,2011,19.2,1,0.0018773615560288514,0.31766802114902526,0.009011887686990199
10868,10868,31.6,0,0.011419867042002428,0.38411320396693377,0.03102153946174274
6719,6719,38.7,0,0.02048622347775777,0.44874264547026066,0.056273868872021404
2878,2878,44.7,0,0.03197932253176223,0.5111077741971317,0.08911104299567335
17438,17438,24.0,1,0.0031405257066795824,0.33441931646144,0.015101358745693532
1093,1093,5.5,0,0.0004392078302758903,0.356410147623545,0.0011772771653652883
13864,13864,13.0,1,0.0008656941375635949,0.31744713633632005,0.00414988365279858
3683,3683,14.8,0,0.001967168377339584,0.31475725546055555,0.005282648983276904
11599,11599,10.0,0,0.0009934061896254983,0.32742295166,0.0026645634804100737
10987,10987,6.3,0,0.0005178144155263098,0.3499542955866334,0.0013881103235895444
6705,6705,40.3,1,0.01309581559973015,0.46490372122205,0.06383656029941469
10097,10097,2.6,1,0.00011815637376397187,0.3848253575623386,0.0005658332050268576
4193,4193,63.7,1,0.06019680048095008,0.6995595906999905,0.3138232304689016
6067,6067,25.7,1,0.0037199029443701296,0.34330782273778515,0.017901432982861936
613,613,5.2,1,0.00023036653877068382,0.3589821149964685,0.0011033586817362276
8322,8322,43.9,1,0.01713263147686542,0.5025697882686495,0.08398197031514215
11735,11735,16.5,1,0.001365047835167243,0.314344656606215,0.006548074250984255
130,130,16.4,1,0.0013483705494364397,0.3143137009426727,0.006467927624940093
12409,12409,54.2,1,0.034425591813779556,0.6121761783718572,0.17289719103697168
14759,14759,35.0,1,0.008583790428719418,0.41337523811,0.0415835371553767
11040,11040,29.3,1,0.005227436556467694,0.366528175567321,0.025207945423549812
3628,3628,52.9,0,0.05524439753628592,0.5987321596194866,0.15856793432445335
17104,17104,49.0,1,0.024508490520166924,0.55734550575344,0.12137934022163993
7343,7343,23.7,0,0.005430940758293738,0.33300135756202265,0.014645624297438094
9539,9539,6.1,0,0.0004974463966418135,0.35151373689251036,0.0013334767890928819
15776,15776,36.0,0,0.016534520056961488,0.4226153899193601,0.04519798933963858
17184,17184,30.0,1,0.005570406582202878,0.37167083102,0.026874406149730228
15530,15530,23.0,0,0.005054591288806353,0.32987541274952004,0.013624496630772732
2861,2861,31.6,0,0.011419867042002428,0.38411320396693377,0.03102153946174274
7995,7995,9.0,1,0.0004728647516425218,0.33235897023824,0.00226556758942177
9283,9283,2.1,0,0.0001793475567037308,0.39054488278686716,0.00048058248009908013
2680,2680,5.0,0,0.00039382502625433133,0.36074300072,0.0010555727531998558
7499,7499,19.1,1,0.0018561167359177067,0.31746195456179876,0.008909649183808542
13127,13127,10.0,1,0.0005560796340101495,0.32742295166,0.0026645634804100737
16056,16056,14.0,1,0.0009916515651030497,0.31565933359664,0.004754498960707156
14045,14045,45.0,0,0.03266517703068205,0.5143195626799999,0.09110057931716166
4073,4073,6.8,1,0.0003195180637196762,0.34621304688747395,0.0015305418683372435
14817,14817,43.0,0,0.028304220388655033,0.49302233211992,0.07850831476320977
14570,14570,12.0,1,0.0007516889919679972,0.31998901803968,0.003602819269094752
8933,8933,27.2,1,0.0042986997453658415,0.3522938773212108,0.020703117292255508
3267,3267,1.1,1,6.725380128620037e-05,0.4027319541029964,0.0003220461826792846
12046,12046,41.2,0,0.024785987966137037,0.4741732727485838,0.06844894042471984
8105,8105,24.9,1,0.0034375887943035905,0.33894744061636845,0.01653648422670941
3052,3052,46.4,1,0.02048465766825077,0.5293585456094567,0.100882240823454
7160,7160,38.1,1,0.011034662711794688,0.4428022165923119,0.05363681535838019
13874,13874,9.0,1,0.0004728647516425218,0.33235897023824,0.00226556758942177
7261,7261,10.1,0,0.001009172525329667,0.3269748141196896,0.0027069042695549994
3949,3949,8.3,1,0.00041984823561282386,0.3363138725451477,0.00201141274721344
4567,4567,30.5,0,0.010364593314440833,0.37545870471279497,0.02811864626813524
446,446,15.0,1,0.0011304878190964078,0.31460362649,0.005421174111186122
17239,17239,34.0,1,0.007894963376278095,0.40440553199024,0.03821048394344429
14381,14381,69.0,1,0.07947003495705961,0.7353795324550401,0.42642449985187
15661,15661,5.0,0,0.00039382502625433133,0.36074300072,0.0010555727531998558
7290,7290,25.8,1,0.0037564458289254836,0.3438744714078387,0.018078189351782247
7861,7861,48.8,1,0.02417823652015104,0.5551966954248242,0.11968834725926424
18200,18200,49.0,1,0.024508490520166924,0.55734550575344,0.12137934022163993
2146,2146,26.7,0,0.007300753662858064,0.3491843829878143,0.019732748675202527
12718,12718,24.9,0,0.006126934078331799,0.33894744061636845,0.01653648422670941
16071,16071,69.0,0,0.13353369533966106,0.7353795324550401,0.42642449985187
15379,15379,26.0,1,0.0038303862476868344,0.34502192753456007,0.018435889810796562
16433,16433,57.0,0,0.07081858845434569,0.6401990536500799,0.20744569074457256
14793,14793,3.0,0,0.00023796968442323305,0.38042675629112,0.0006377123400714653
11871,11871,38.4,1,0.011299114260053431,0.4457636244248423,0.05494223521777443
5814,5814,42.8,0,0.027894830589341373,0.49091051465405294,0.07733324014942203
8847,8847,0.2,1,3.685319667084392e-05,0.41456809867413247,0.00017646500558456826
3861,3861,22.7,1,0.0027475121834300755,0.3286154192975695,0.013204474160581929
10580,10580,31.3,0,0.011123919505993618,0.3817102322403633,0.03020667824295832
10367,10367,17.8,1,0.0015962961299103942,0.3153552732487731,0.007659766538566783
10539,10539,30.1,0,0.010000785761726201,0.3724208864450256,0.027119602446363533
14086,14086,20.0,0,0.0036651837892234863,0.31953710888,0.009862760801779634
10266,10266,32.9,0,0.012775993916690664,0.3948774571351108,0.03476305304335578
9053,9053,5.0,1,0.00022039245516052028,0.36074300072,0.0010555727531998558
16886,16886,19.0,0,0.003274876633631556,0.31726208778104004,0.008808305507411844
8856,8856,28.1,1,0.004679002123753603,0.35816752739276403,0.022546390504111724
12578,12578,8.5,0,0.000776418377196863,0.33514136017653506,0.0020820024064230947
7473,7473,17.2,1,0.0014861702578540612,0.3147497136302989,0.007130265489850837
16152,16152,14.0,0,0.0017709144250552308,0.31565933359664,0.004754498960707156
1685,1685,7.5,0,0.0006506899027920555,0.341348640933125,0.001744590767613199
8433,8433,9.9,1,0.0005473447307091196,0.32787928948986644,0.0026226774332061263
15510,15510,23.0,0,0.005054591288806353,0.32987541274952004,0.013624496630772732
15973,15973,23.0,0,0.005054591288806353,0.32987541274952004,0.013624496630772732
6836,6836,30.9,0,0.010738894237496688,0.3785556222889612,0.02914743281241445
15576,15576,40.0,1,0.012797704894761956,0.4618407874399999,0.06235775454534818
16619,16619,33.0,1,0.007251539015989771,0.39572825489072005,0.03506550272454599
11776,11776,35.1,0,0.015362561603870046,0.41428744595985945,0.04193389436005231
14210,14210,6.0,0,0.0004874443011873458,0.35230703301296,0.0013066489566590062
6816,6816,49.8,1,0.025865523731118726,0.5659240600257073,0.128344192117701
10968,10968,53.5,0,0.05734755784724899,0.604965856879385,0.1650532348653283
1048,1048,28.5,1,0.004856426960446681,0.360888745121135,0.023406998381534285
14554,14554,22.0,1,0.002552499779150138,0.32586575469488,0.012263996905850571
17485,17485,59.0,1,0.04610759035248327,0.65922023139224,0.23547773832674576
10691,10691,15.2,0,0.0020710721681606466,0.31447840201154054,0.005562371794397056
831,831,28.0,1,0.004635466463637042,0.35749772126911994,0.02233528226899419
14015,14015,30.0,1,0.005570406582202878,0.37167083102,0.026874406149730228
63,63,34.7,1,0.008372230661649709,0.4106549292351199,0.04054689218104629
6031,6031,2.9,1,0.0001293436030774771,0.3815117429665469,0.0006194165637478092
6324,6324,37.8,1,0.010775248992947028,0.43985901552259704,0.05235718627539077
16778,16778,43.0,1,0.016040253833741008,0.49302233211992,0.07850831476320977
14952,14952,14.0,0,0.0017709144250552308,0.31565933359664,0.004754498960707156
7079,7079,39.4,1,0.01221796366721141,0.45575885626565493,0.05948537267636587
10160,10160,40.0,0,0.02264054814900746,0.4618407874399999,0.06235775454534818
13432,13432,0.0,1,2.3564863634245685e-05,0.41731169,0.00011283414456224223
13557,13557,34.0,0,0.01402155335134089,0.40440553199024,0.03821048394344429
7758,7758,24.8,0,0.006066390844414204,0.3384243235060276,0.016371874648590322
17478,17478,84.0,1,0.15274223102640497,0.7638400783018398,0.9221929302582049
14818,14818,42.0,1,0.01489316613345726,0.48250459374128,0.07277831920202976
661,661,26.6,1,0.004059170841752337,0.34857598340782975,0.019543134100927798
374,374,25.9,1,0.0037932730172958134,0.34444584700120723,0.01825633868566343
9518,9518,1.4,1,7.692725698247561e-05,0.39897018648688065,0.0003683725488007016
2895,2895,22.5,0,0.004798493732364469,0.327802429056875,0.012930174815484008
7368,7368,18.8,0,0.0032007946943105273,0.31688104157224833,0.008608277999996822
14420,14420,15.0,1,0.0011304878190964078,0.31460362649,0.005421174111186122
4854,4854,28.7,0,0.008806834838578637,0.36227424215896864,0.023847147030546387
7303,7303,1.1,0,0.00012019230930175053,0.4027319541029964,0.0003220461826792846
17495,17495,14.0,1,0.0009916515651030497,0.31565933359664,0.004754498960707156
13142,13142,50.0,0,0.045887280191764884,0.5680636474999999,0.1301365683283973
13761,13761,48.0,0,0.040177766252122035,0.5465900430675201,0.11311968367209062
1877,1877,17.6,1,0.0015589239685463358,0.3151272431946906,0.007480058055381683
13379,13379,38.0,1,0.010947635369835517,0.44181909728432,0.05320742742633571
16914,16914,26.0,1,0.0038303862476868344,0.34502192753456007,0.018435889810796562
17044,17044,0.0,1,2.3564863634245685e-05,0.41731169,0.00011283414456224223
14807,14807,49.0,1,0.024508490520166924,0.55734550575344,0.12137934022163993
4542,4542,11.7,1,0.0007196859044581944,0.32090191445653626,0.0034492798622769313
8382,8382,8.5,0,0.000776418377196863,0.33514136017653506,0.0020820024064230947
13687,13687,21.0,0,0.00409031521981665,0.32241232562816,0.011012432762170822
16440,16440,13.0,1,0.0008656941375635949,0.31744713633632005,0.00414988365279858
9734,9734,30.4,1,0.005774357300101226,0.37469365462736387,0.02786612461054857
3510,3510,0.6,1,5.1126111495029915e-05,0.40920499602725696,0.000244813065071933
14933,14933,24.0,1,0.0031405257066795824,0.33441931646144,0.015101358745693532
8551,8551,3.5,1,0.00015298083945223056,0.37514747008788496,0.000732636938020496
18327,18327,9.0,0,0.0008448035772131052,0.33235897023824,0.00226556758942177
1062,1062,0.9,0,0.00010874287187646971,0.40529054657143726,0.0002913642585362554
13362,13362,19.0,0,0.003274876633631556,0.31726208778104004,0.008808305507411844
16926,16926,24.0,0,0.00559879650000799,0.33441931646144,0.015101358745693532
367,367,34.8,1,0.008442276237047335,0.4115589577642994,0.04089004962984037
15391,15391,52.0,1,0.0299058918702908,0.58930003485248,0.14923907428438363
9085,9085,3.2,1,0.00014094415444318917,0.3782859783250381,0.0006749813227725505
7982,7982,23.8,1,0.003077350823242828,0.33346885126634435,0.01479630755900804
15655,15655,30.0,1,0.005570406582202878,0.37167083102,0.026874406149730228
6300,6300,35.3,0,0.015617056257151762,0.41611988709694403,0.042641903924734006
14831,14831,22.0,0,0.004552627246730009,0.32586575469488,0.012263996905850571
717,717,1.4,1,7.692725698247561e-05,0.39897018648688065,0.0003683725488007016
168,168,20.9,0,0.004046168722208438,0.3220984216740532,0.010892993396611088
13245,13245,3.0,1,0.0001331633502461096,0.38042675629112,0.0006377123400714653
10221,10221,34.0,1,0.007894963376278095,0.40440553199024,0.03821048394344429
10681,10681,16.9,0,0.002558735277896896,0.3145359731577221,0.006876165361256281
5158,5158,57.6,1,0.042429626024654575,0.6460029476905623,0.21554815136636682
7643,7643,53.7,1,0.033354557749545335,0.6070330907806986,0.16726348706248248
10533,10533,11.0,0,0.0011588889359925019,0.32330696203736004,0.0031090508542673894
5,5,22.6,0,0.004848884390537916,0.32820620898227454,0.01306675792682972
13243,13243,39.0,1,0.011843429082088306,0.45173868617864,0.05763214465228788
10689,10689,57.5,0,0.07291532171716561,0.645041163220625,0.2141798221051317
2196,2196,18.3,0,0.0030211759414154192,0.3160384614965997,0.008123441115940927
6948,6948,46.0,1,0.01991561647125796,0.52505508820016,0.09800212653934962
16459,16459,6.0,1,0.0002727951417903737,0.35230703301296,0.0013066489566590062
6619,6619,24.2,1,0.003204717946124223,0.33539027214960127,0.015411376141428495
3739,3739,31.6,1,0.006422525596170457,0.38411320396693377,0.03102153946174274
13624,13624,22.0,1,0.002552499779150138,0.32586575469488,0.012263996905850571
13020,13020,30.0,0,0.009911446698405157,0.37167083102,0.026874406149730228
6627,6627,10.4,0,0.0010574975628463005,0.32567938340278785,0.0028366921062818427
